,kg,calories
4358,54,98.82000000000001
4359,68,119.68
4360,105,191.1
4361,108,190.08
4362,127,233.67999999999998
4363,168,297.36
4364,100,183.0
4365,114,207.48
4366,98,171.5
4367,116,205.32
4368,97,179.45000000000002
4369,167,308.95
4370,119,209.44
4371,53,92.75
4372,73,135.05
4373,87,154.86
4374,124,223.20000000000002
4375,157,288.88
4376,158,282.82
4377,97,169.75
4378,159,279.84
4379,94,171.07999999999998
4380,56,101.36
4381,148,263.44
4382,122,219.6
4383,124,225.67999999999998
4384,74,133.94
4385,120,222.0
4386,141,258.03000000000003
4387,105,189.0
4388,161,291.41
4389,113,200.01
4390,164,287.0
4391,161,284.97
4392,124,224.44
4393,131,242.35000000000002
4394,70,122.5
4395,140,259.0
4396,111,205.35000000000002
4397,68,121.72
4398,87,153.12
4399,167,307.28
4400,105,190.05
4401,120,214.8
4402,97,173.63
4403,149,265.22
4404,98,173.46
4405,117,208.26
4406,116,207.64000000000001
4407,52,94.12
4408,130,228.8
4409,64,115.2
4410,84,149.52
4411,118,210.04
4412,134,242.54000000000002
4413,141,249.57
4414,137,246.6
4415,100,179.0
4416,74,130.98
4417,164,300.12
4418,59,107.97
4419,143,257.40000000000003
4420,113,204.53
4421,157,281.03000000000003
4422,130,228.8
4423,116,204.16
4424,136,246.16
4425,145,265.35
4426,97,169.75
4427,85,157.25
4428,97,171.69
4429,55,100.1
4430,132,231.0
4431,161,289.8
4432,147,269.01
4433,72,126.72
4434,95,174.79999999999998
4435,159,283.02
4436,79,142.99
4437,115,209.29999999999998
4438,99,181.17000000000002
4439,156,279.24
4440,144,259.2
4441,170,304.3
4442,82,150.06
4443,98,177.38
4444,89,162.87
4445,94,168.26
4446,165,303.59999999999997
4447,129,238.65
4448,71,129.93
4449,50,92.0
4450,59,107.97
4451,52,93.60000000000001
4452,167,303.94
4453,90,162.0
4454,152,269.04
4455,71,129.22
4456,74,132.46
4457,68,125.80000000000001
4458,60,108.60000000000001
4459,161,283.36
4460,67,123.27999999999999
4461,114,209.76
4462,159,278.25
4463,107,190.46
4464,125,221.25
4465,132,240.23999999999998
4466,150,271.5
4467,65,117.0
4468,156,276.12
4469,145,265.35
4470,150,262.5
4471,57,99.75
4472,80,148.0
4473,59,104.43
4474,88,160.16
4475,135,241.65
4476,150,262.5
4477,74,136.16
4478,103,187.45999999999998
4479,165,298.65000000000003
4480,77,140.91
4481,67,122.61
4482,71,127.09
4483,169,297.44
4484,140,250.6
4485,82,149.23999999999998
4486,78,141.95999999999998
4487,158,282.82
4488,129,233.49
4489,121,216.59
4490,169,295.75
4491,135,237.6
4492,144,262.08
4493,71,131.35
4494,62,111.60000000000001
4495,103,184.37
4496,64,117.12
4497,132,240.23999999999998
4498,59,103.25
4499,77,137.83
4500,145,268.25
4501,119,214.20000000000002
4502,69,126.27000000000001
4503,136,248.88
4504,78,141.18
4505,100,181.99999999999997
4506,85,155.55
4507,130,240.5
4508,65,114.4
4509,112,207.20000000000002
4510,131,229.25
4511,170,312.79999999999995
4512,89,157.53
4513,88,161.04000000000002
4514,77,136.29
4515,120,212.4
4516,69,126.27000000000001
4517,93,162.75
4518,159,283.02
4519,169,300.82
4520,52,91.0
4521,54,99.9
4522,78,143.51999999999998
4523,155,283.65000000000003
4524,87,154.86
4525,101,184.83
4526,130,232.70000000000002
4527,50,89.0
4528,80,143.2
4529,153,269.28000000000003
4530,79,140.62
4531,78,138.84
4532,71,129.93
4533,59,104.43
4534,166,307.1
4535,169,295.75
4536,168,304.08
4537,157,282.6
4538,120,217.20000000000002
4539,109,194.02
4540,142,257.02
4541,168,300.72
4542,121,221.43
4543,66,118.8
4544,96,170.88
4545,67,119.26
4546,69,124.89
4547,57,105.45
4548,81,146.61
4549,116,213.44
4550,148,260.48
4551,59,103.25
4552,95,171.95000000000002
4553,105,185.85
4554,94,172.02
4555,106,187.62
4556,112,199.36
4557,122,222.04
4558,130,237.9
4559,96,177.60000000000002
4560,110,194.7
4561,110,202.39999999999998
4562,114,201.78
4563,169,307.58
4564,52,95.16
4565,92,166.52
4566,66,120.78
4567,54,98.82000000000001
4568,82,147.6
4569,60,106.2
4570,135,237.6
4571,99,176.22
4572,160,284.8
4573,155,272.8
4574,134,241.20000000000002
4575,160,292.8
4576,74,131.72
4577,139,247.42000000000002
4578,70,123.9
4579,99,175.23
4580,58,102.08
4581,128,225.28
4582,159,287.79
4583,51,90.78
4584,91,168.35
4585,122,217.16
4586,168,309.12
4587,74,133.20000000000002
4588,166,298.8
4589,109,200.55999999999997
4590,126,233.10000000000002
4591,142,252.76
4592,150,276.0
4593,103,189.51999999999998
4594,61,107.36
4595,154,274.12
4596,51,89.76
4597,92,163.76
4598,170,311.1
4599,64,118.4
4600,79,141.41
4601,53,92.75
4602,167,295.59
4603,86,151.36
4604,69,125.57999999999998
4605,166,295.48
4606,68,121.04
4607,100,181.0
4608,88,161.04000000000002
4609,78,144.3
4610,123,218.94
4611,141,252.39000000000001
4612,143,255.97
4613,159,290.97
4614,127,222.25
4615,170,300.9
4616,111,203.13
4617,168,297.36
4618,133,236.74
4619,72,131.04
4620,163,299.91999999999996
4621,50,90.0
4622,116,204.16
4623,97,170.72
4624,93,165.54
4625,165,303.59999999999997
4626,134,235.84
4627,101,177.76
4628,121,216.59
4629,97,177.51000000000002
4630,59,109.15
4631,97,170.72
4632,92,165.6
4633,162,299.7
4634,82,148.42000000000002
4635,92,167.44
4636,146,259.88
4637,90,158.4
4638,136,251.60000000000002
4639,170,314.5
4640,131,239.73000000000002
4641,153,276.93
4642,52,93.08
4643,80,145.6
4644,59,105.61
4645,93,163.68
4646,59,106.79
4647,88,156.64000000000001
4648,68,123.75999999999999
4649,119,216.57999999999998
4650,86,157.38
4651,156,280.8
4652,107,193.67000000000002
4653,169,309.27000000000004
4654,97,171.69
4655,102,180.54
4656,120,211.2
4657,90,164.70000000000002
4658,99,176.22
4659,153,276.93
4660,138,241.5
4661,121,222.64
4662,165,295.35
4663,94,172.95999999999998
4664,86,150.5
4665,63,110.25
4666,88,161.92
4667,108,197.64000000000001
4668,76,137.56
4669,96,174.71999999999997
4670,72,129.6
4671,92,161.92
4672,156,274.56
4673,124,220.72
4674,89,162.87
4675,61,107.36
4676,149,265.22
4677,52,91.52
4678,57,102.03
4679,62,109.12
4680,68,119.0
4681,74,131.72
4682,132,237.6
4683,65,116.35000000000001
4684,141,252.39000000000001
4685,125,221.25
4686,99,178.20000000000002
4687,145,268.25
4688,124,226.92000000000002
4689,132,238.92000000000002
4690,98,181.3
4691,133,240.73000000000002
4692,78,143.51999999999998
4693,95,171.95000000000002
4694,57,104.31
4695,90,164.70000000000002
4696,160,288.0
4697,163,299.91999999999996
4698,110,201.3
4699,76,135.28
4700,116,214.60000000000002
4701,109,196.20000000000002
4702,106,188.68
4703,77,135.52
4704,148,273.8
4705,153,273.87
4706,140,252.0
4707,138,247.02
4708,133,246.05
4709,149,260.75
4710,98,181.3
4711,62,111.60000000000001
4712,59,105.61
4713,50,89.5
4714,151,268.78000000000003
4715,125,226.25
4716,161,294.63
4717,125,226.25
4718,105,184.8
4719,163,288.51
4720,103,181.28
4721,138,245.64000000000001
4722,161,284.97
4723,146,270.1
4724,148,266.40000000000003
4725,129,227.04
4726,58,106.72
4727,86,153.94
4728,50,89.0
4729,71,129.93
4730,72,126.0
4731,82,144.32
4732,73,135.05
4733,62,110.36
4734,117,209.43
4735,91,166.53
4736,115,211.6
4737,99,182.16
4738,104,186.16
4739,137,253.45000000000002
4740,56,103.60000000000001
4741,91,166.53
4742,147,263.13
4743,135,236.25
4744,81,143.37
4745,79,140.62
4746,82,150.88
4747,52,93.60000000000001
4748,55,96.25
4749,152,270.56
4750,115,211.6
4751,136,239.36
4752,153,272.34000000000003
4753,53,95.93
4754,108,195.48000000000002
4755,75,137.25
4756,104,185.12
4757,60,109.19999999999999
4758,78,137.28
4759,51,91.29
4760,148,270.84000000000003
4761,75,133.5
4762,128,225.28
4763,121,214.17000000000002
4764,82,149.23999999999998
4765,131,229.25
4766,102,186.66
4767,99,174.24
4768,56,101.36
4769,98,181.3
4770,106,193.98000000000002
4771,75,138.0
4772,143,250.25
4773,85,157.25
4774,132,244.20000000000002
4775,160,283.2
4776,157,282.6
4777,135,249.75
4778,100,176.0
4779,148,273.8
4780,115,210.45000000000002
4781,162,286.74
4782,53,98.05000000000001
4783,94,170.14000000000001
4784,78,144.3
4785,71,127.09
4786,111,203.13
4787,99,181.17000000000002
4788,98,180.32
4789,62,109.74
4790,51,92.82
4791,107,193.67000000000002
4792,106,191.86
4793,50,90.0
4794,156,273.0
4795,106,195.04
4796,129,236.07000000000002
4797,92,166.52
4798,122,213.5
4799,106,188.68
4800,86,153.94
4801,168,300.72
4802,56,101.36
4803,139,243.25
4804,104,186.16
4805,59,105.61
4806,113,202.27
4807,64,113.28
4808,152,270.56
4809,115,203.55
4810,133,232.75
4811,63,116.55000000000001
4812,89,162.87
4813,67,122.61
4814,130,236.59999999999997
4815,136,239.36
4816,105,190.05
4817,122,225.70000000000002
4818,125,228.75
4819,142,258.44
4820,69,121.44
4821,110,203.5
4822,54,99.35999999999999
4823,116,203.0
4824,166,300.46000000000004
4825,94,172.95999999999998
4826,62,110.98
4827,68,119.0
4828,120,211.2
4829,164,295.2
4830,135,240.3
4831,78,143.51999999999998
4832,141,249.57
4833,140,254.79999999999998
4834,169,310.96
4835,53,93.81
4836,100,181.99999999999997
4837,60,105.6
4838,103,190.55
4839,162,298.08
4840,91,161.98
4841,152,269.04
4842,60,105.6
4843,108,196.55999999999997
4844,121,211.75
4845,167,302.27
4846,133,239.4
4847,55,101.75
4848,167,295.59
4849,89,157.53
4850,157,288.88
4851,113,197.75
4852,125,228.75
4853,137,250.71
4854,145,256.65
4855,95,169.1
4856,145,256.65
4857,82,143.5
4858,50,90.5
4859,145,253.75
4860,129,234.77999999999997
4861,51,93.33
4862,130,237.9
4863,62,112.22
4864,151,270.29
4865,82,145.14000000000001
4866,88,160.16
4867,139,247.42000000000002
4868,140,250.6
4869,77,142.45000000000002
4870,64,114.56
4871,105,187.95000000000002
4872,115,201.25
4873,160,286.4
4874,110,198.0
4875,170,309.4
4876,134,241.20000000000002
4877,139,251.59
4878,148,273.8
4879,169,299.13
4880,115,205.85
4881,170,304.3
4882,116,212.28
4883,87,160.07999999999998
4884,57,100.89
4885,110,200.2
4886,87,160.07999999999998
4887,144,260.64
4888,104,182.0
4889,159,286.2
4890,153,283.05
4891,101,185.83999999999997
4892,126,233.10000000000002
4893,80,148.0
4894,156,277.68
4895,153,276.93
4896,164,303.40000000000003
4897,145,263.9
4898,149,272.67
4899,110,198.0
4900,166,300.46000000000004
4901,168,297.36
4902,77,136.29
4903,78,138.84
4904,109,201.65
4905,117,208.26
4906,116,204.16
4907,126,233.10000000000002
4908,129,225.75
4909,163,299.91999999999996
4910,59,103.84
4911,81,146.61
4912,141,255.21
4913,118,207.68
4914,78,138.84
4915,153,267.75
4916,73,135.05
4917,116,207.64000000000001
4918,88,161.92
4919,142,255.6
4920,68,119.0
4921,103,188.49
4922,55,98.45
4923,161,291.41
4924,131,235.8
4925,96,177.60000000000002
4926,140,254.79999999999998
4927,161,291.41
4928,145,259.55
4929,137,241.12
4930,137,253.45000000000002
4931,101,183.82
4932,58,101.5
4933,56,98.56
4934,65,117.0
4935,72,130.32
4936,95,173.85
4937,81,144.99
4938,157,274.75
4939,74,135.42000000000002
4940,57,104.31
4941,128,232.95999999999998
4942,84,152.88
4943,146,270.1
4944,120,214.8
4945,144,263.52
4946,131,235.8
4947,125,227.49999999999997
4948,166,297.14
4949,97,175.57
4950,82,150.88
4951,121,217.8
4952,139,255.76
4953,113,207.92
4954,167,305.61
4955,56,101.36
4956,125,223.75
4957,141,246.75
4958,51,91.8
4959,98,177.38
4960,57,104.31
4961,118,213.58
4962,96,168.96
4963,134,245.22
4964,140,259.0
4965,108,197.64000000000001
4966,158,279.66
4967,98,178.35999999999999
4968,104,189.27999999999997
4969,141,255.21
4970,112,206.07999999999998
4971,166,302.11999999999995
4972,119,220.15
4973,138,247.02
4974,54,98.27999999999999
4975,90,159.3
4976,73,129.94
4977,57,102.60000000000001
4978,59,103.25
4979,124,220.72
4980,88,155.76
4981,83,151.89000000000001
4982,160,281.6
4983,88,162.8
4984,65,115.7
4985,78,140.4
4986,83,151.05999999999997
4987,85,152.15
4988,64,113.28
4989,158,281.24
4990,56,101.36
4991,91,163.8
4992,52,94.12
4993,142,248.5
4994,116,214.60000000000002
4995,121,212.96
4996,129,228.33
4997,118,208.86
4998,50,91.5
4999,105,183.75
5000,82,147.6
5001,105,194.25
5002,103,189.51999999999998
5003,66,116.82000000000001
5004,87,153.99
5005,166,300.46000000000004
5006,120,213.6
5007,123,226.32
5008,153,281.52
5009,77,135.52
5010,127,226.06
5011,70,122.5
5012,160,296.0
5013,131,234.49
5014,163,299.91999999999996
5015,63,112.14
5016,118,218.3
5017,164,296.84000000000003
5018,130,230.1
5019,117,209.43
5020,91,167.44
5021,160,289.6
5022,84,151.20000000000002
5023,156,280.8
5024,59,107.38
5025,79,145.35999999999999
5026,161,297.85
5027,62,109.74
5028,95,166.25
5029,113,207.92
5030,87,157.47
5031,155,285.2
5032,80,140.0
5033,60,105.0
5034,112,202.72
5035,108,195.48000000000002
5036,108,191.16
5037,151,276.33
5038,135,236.25
5039,138,248.4
5040,63,110.88
5041,102,182.58
5042,140,249.20000000000002
5043,116,206.48
5044,107,194.73999999999998
5045,90,158.4
5046,144,260.64
5047,167,308.95
5048,150,270.0
5049,98,171.5
5050,117,204.75
5051,81,149.85
5052,60,106.8
5053,93,163.68
5054,87,153.99
5055,145,261.0
5056,78,139.62
5057,130,228.8
5058,79,145.35999999999999
5059,138,247.02
5060,66,120.78
5061,153,267.75
5062,160,296.0
5063,76,134.52
5064,120,216.0
5065,113,201.14000000000001
5066,145,253.75
5067,79,146.15
5068,145,261.0
5069,133,242.05999999999997
5070,169,309.27000000000004
5071,129,227.04
5072,124,226.92000000000002
5073,79,138.25
5074,68,123.08
5075,160,289.6
5076,56,99.12
5077,153,270.81
5078,130,240.5
5079,75,138.0
5080,73,134.32
5081,127,224.79
5082,69,125.57999999999998
5083,70,124.60000000000001
5084,130,232.70000000000002
5085,89,155.75
5086,113,198.88
5087,57,102.60000000000001
5088,69,125.57999999999998
5089,131,233.18
5090,169,309.27000000000004
5091,56,99.12
5092,159,284.61
5093,138,247.02
5094,61,107.97
5095,122,213.5
5096,130,236.59999999999997
5097,94,170.14000000000001
5098,75,132.0
5099,146,270.1
5100,87,153.12
5101,108,198.71999999999997
5102,64,113.28
5103,166,303.78000000000003
5104,152,269.04
5105,105,184.8
5106,55,101.19999999999999
5107,160,289.6
5108,109,191.84
5109,158,276.5
5110,80,147.2
5111,167,307.28
5112,102,179.52
5113,131,234.49
5114,57,100.89
5115,80,143.2
5116,65,119.6
5117,147,261.66
5118,111,198.69
5119,118,207.68
5120,75,133.5
5121,93,170.19
5122,93,172.05
5123,75,134.25
5124,69,127.65
5125,78,141.18
5126,126,225.54
5127,167,298.93
5128,107,187.25
5129,58,105.55999999999999
5130,59,108.55999999999999
5131,100,181.0
5132,125,228.75
5133,111,198.69
5134,68,119.0
5135,69,127.65
5136,118,210.04
5137,159,289.38
5138,72,127.44
5139,161,288.19
5140,74,129.5
5141,169,309.27000000000004
5142,145,262.45
5143,86,156.51999999999998
5144,166,300.46000000000004
5145,139,251.59
5146,161,294.63
5147,132,242.88
5148,71,125.67
5149,77,138.6
5150,100,181.99999999999997
5151,101,176.75
5152,141,258.03000000000003
5153,148,263.44
5154,76,136.8
5155,156,274.56
5156,140,245.0
5157,125,225.0
5158,142,257.02
5159,154,284.90000000000003
5160,52,91.0
5161,121,215.38
5162,55,99.0
5163,84,150.36
5164,97,176.54
5165,124,218.24
5166,89,159.31
5167,158,289.14
5168,152,269.04
5169,144,257.76
5170,118,207.68
5171,98,172.48
5172,77,141.67999999999998
5173,52,91.52
5174,126,221.76
5175,137,239.75
5176,163,291.77
5177,126,221.76
5178,113,209.05
5179,149,275.65000000000003
5180,149,266.71
5181,161,289.8
5182,53,94.34
5183,169,312.65000000000003
5184,80,144.8
5185,95,175.75
5186,143,251.68
5187,69,127.65
5188,73,130.67000000000002
5189,78,138.84
5190,121,220.21999999999997
5191,97,178.48
5192,55,100.1
5193,73,135.05
5194,107,189.39000000000001
5195,105,194.25
5196,160,288.0
5197,85,148.75
5198,136,243.44
5199,60,111.0
5200,126,225.54
5201,129,238.65
5202,51,90.27
5203,66,118.14
5204,113,209.05
5205,120,220.79999999999998
5206,98,178.35999999999999
5207,160,294.4
5208,50,91.5
5209,54,98.82000000000001
5210,145,258.1
5211,101,179.78
5212,99,181.17000000000002
5213,89,158.42000000000002
5214,126,228.06
5215,67,119.26
5216,67,118.59
5217,62,110.36
5218,152,281.2
5219,132,232.32
5220,79,138.25
5221,71,125.67
5222,104,189.27999999999997
5223,50,89.5
5224,153,281.52
5225,73,128.48
5226,78,142.74
5227,116,205.32
5228,73,129.21
5229,143,260.26
5230,59,106.79
5231,115,203.55
5232,135,249.75
5233,150,264.0
5234,148,269.35999999999996
5235,166,303.78000000000003
5236,89,157.53
5237,157,287.31
5238,105,186.9
5239,105,187.95000000000002
5240,146,258.42
5241,64,117.75999999999999
5242,67,119.26
5243,121,214.17000000000002
5244,59,103.84
5245,143,253.11
5246,131,239.73000000000002
5247,109,191.84
5248,69,124.2
5249,123,222.63
5250,151,277.84
5251,87,160.95000000000002
5252,122,213.5
5253,112,202.72
5254,111,198.69
5255,53,95.93
5256,151,270.29
5257,80,140.0
5258,90,161.1
5259,98,181.3
5260,74,135.42000000000002
5261,68,119.0
5262,135,240.3
5263,137,250.71
5264,79,144.57
5265,147,270.47999999999996
5266,62,112.83999999999999
5267,51,90.78
5268,137,246.6
5269,143,263.12
5270,100,181.99999999999997
5271,61,112.24
5272,51,93.83999999999999
5273,141,258.03000000000003
5274,121,221.43
5275,168,307.44
5276,146,270.1
5277,56,100.8
5278,79,141.41
5279,150,265.5
5280,153,283.05
5281,76,136.8
5282,135,240.3
5283,106,186.56
5284,128,234.24
5285,159,294.15000000000003
5286,122,219.6
5287,160,294.4
5288,119,218.95999999999998
5289,161,297.85
5290,146,261.34000000000003
5291,51,89.25
5292,59,104.43
5293,69,125.57999999999998
5294,61,109.8
5295,169,309.27000000000004
5296,80,141.6
5297,86,151.36
5298,137,252.07999999999998
5299,53,92.75
5300,149,266.71
5301,56,99.68
5302,147,261.66
5303,63,114.03
5304,123,227.55
5305,134,241.20000000000002
5306,144,252.0
5307,135,245.7
5308,129,229.62
5309,101,178.77
5310,58,106.72
5311,145,258.1
5312,165,288.75
5313,104,187.20000000000002
5314,89,155.75
5315,95,174.79999999999998
5316,167,295.59
5317,85,153.0
5318,168,299.04
5319,145,256.65
5320,120,212.4
5321,78,138.06
5322,57,102.03
5323,61,112.24
5324,104,183.04
5325,114,207.48
5326,74,135.42000000000002
5327,141,248.16
5328,84,152.04
5329,164,300.12
5330,103,184.37
5331,58,106.14
5332,160,291.2
5333,87,160.95000000000002
5334,88,156.64000000000001
5335,102,186.66
5336,139,250.20000000000002
5337,110,192.5
5338,142,259.86
5339,50,90.0
5340,164,293.56
5341,87,154.86
5342,164,298.47999999999996
5343,76,134.52
5344,146,264.26
5345,161,289.8
5346,72,131.76
5347,84,153.72
5348,89,159.31
5349,151,264.25
5350,118,218.3
5351,151,277.84
5352,102,187.67999999999998
5353,66,122.10000000000001
5354,120,217.20000000000002
5355,167,298.93
5356,152,270.56
5357,73,132.85999999999999
5358,84,152.04
5359,141,246.75
5360,135,249.75
5361,122,224.48
5362,153,273.87
5363,144,254.88
5364,161,289.8
5365,124,226.92000000000002
5366,90,160.2
5367,133,243.39000000000001
5368,57,102.03
5369,147,267.53999999999996
5370,96,175.68
5371,145,255.2
5372,73,128.48
5373,117,215.27999999999997
5374,90,165.6
5375,134,237.18
5376,81,143.37
5377,61,111.02
5378,51,89.25
5379,161,286.58
5380,133,243.39000000000001
5381,54,94.5
5382,134,237.18
5383,136,251.60000000000002
5384,162,296.46000000000004
5385,159,284.61
5386,90,163.79999999999998
5387,104,184.08
5388,132,240.23999999999998
5389,99,177.21
5390,158,279.66
5391,110,199.1
5392,102,183.6
5393,104,190.32
5394,138,249.78
5395,169,305.89
5396,144,259.2
5397,97,172.66
5398,92,168.36
5399,122,215.94
5400,70,129.5
5401,167,292.25
5402,123,223.85999999999999
5403,89,157.53
5404,152,279.67999999999995
5405,72,133.20000000000002
5406,60,106.8
5407,95,175.75
5408,67,119.26
5409,80,144.0
5410,78,141.18
5411,130,231.4
5412,105,190.05
5413,86,154.8
5414,161,283.36
5415,129,233.49
5416,75,138.0
5417,121,220.21999999999997
5418,137,249.33999999999997
5419,83,152.72
5420,69,122.13
5421,105,190.05
5422,136,247.51999999999998
5423,109,198.38
5424,51,92.82
5425,154,283.35999999999996
5426,149,266.71
5427,50,87.5
5428,159,281.43
5429,86,151.36
5430,137,243.86
5431,132,231.0
5432,59,109.15
5433,127,224.79
5434,125,229.99999999999997
5435,112,203.83999999999997
5436,90,166.5
5437,147,266.07
5438,71,129.93
5439,126,233.10000000000002
5440,77,142.45000000000002
5441,90,163.79999999999998
5442,128,235.51999999999998
5443,54,97.74000000000001
5444,163,286.88
5445,103,182.31
5446,155,279.0
5447,106,187.62
5448,120,213.6
5449,67,118.59
5450,85,157.25
5451,102,188.70000000000002
5452,89,157.53
5453,162,289.98
5454,78,137.28
5455,127,222.25
5456,135,243.0
5457,120,213.6
5458,71,129.22
5459,70,123.9
5460,108,192.24
5461,152,278.16
5462,101,177.76
5463,58,104.4
5464,84,151.20000000000002
5465,52,93.60000000000001
5466,151,264.25
5467,160,281.6
5468,70,128.79999999999998
5469,104,189.27999999999997
5470,127,226.06
5471,120,219.60000000000002
5472,71,124.25
5473,94,169.20000000000002
5474,86,157.38
5475,138,248.4
5476,136,248.88
5477,167,303.94
5478,165,301.95
5479,101,185.83999999999997
5480,79,143.78
5481,67,123.95
5482,88,161.04000000000002
5483,166,307.1
5484,100,180.0
5485,58,106.14
5486,113,198.88
5487,77,142.45000000000002
5488,85,148.75
5489,98,181.3
5490,127,229.87
5491,143,251.68
5492,61,110.41
5493,133,246.05
5494,122,217.16
5495,89,156.64000000000001
5496,86,157.38
5497,84,147.0
5498,127,227.33
5499,85,148.75
5500,125,229.99999999999997
5501,158,276.5
5502,79,141.41
5503,157,285.73999999999995
5504,163,290.14
5505,90,157.5
5506,148,273.8
5507,83,145.25
5508,133,246.05
5509,90,162.0
5510,125,222.5
5511,101,184.83
5512,82,145.14000000000001
5513,152,267.52
5514,58,106.72
5515,143,261.69
5516,124,224.44
5517,122,214.72
5518,117,215.27999999999997
5519,62,108.5
5520,66,116.16
5521,97,174.6
5522,107,187.25
5523,84,151.20000000000002
5524,62,113.46000000000001
5525,168,299.04
5526,132,233.64000000000001
5527,147,257.25
5528,169,300.82
5529,134,235.84
5530,109,196.20000000000002
5531,102,182.58
5532,160,283.2
5533,83,153.55
5534,58,103.24
5535,134,246.55999999999997
5536,139,252.98
5537,131,239.73000000000002
5538,165,301.95
5539,131,229.25
5540,96,170.88
5541,61,109.8
5542,57,101.46000000000001
5543,88,155.76
5544,79,143.78
5545,121,222.64
5546,74,130.98
5547,103,183.34
5548,94,166.38
5549,148,273.8
5550,68,123.08
5551,112,201.6
5552,123,227.55
5553,65,120.25
5554,111,204.23999999999998
5555,157,284.17
5556,148,260.48
5557,152,281.2
5558,130,237.9
5559,99,173.25
5560,66,120.78
5561,116,205.32
5562,123,222.63
5563,55,100.65
5564,139,247.42000000000002
5565,143,253.11
5566,131,235.8
5567,76,136.8
5568,146,267.18
5569,165,290.4
5570,64,113.28
5571,98,174.44
5572,128,235.51999999999998
5573,82,145.14000000000001
5574,62,114.7
5575,110,201.3
5576,90,166.5
5577,154,277.2
5578,75,132.75
5579,56,103.03999999999999
5580,143,254.54
5581,122,217.16
5582,96,170.88
5583,117,207.09
5584,71,127.09
5585,131,233.18
5586,94,170.14000000000001
5587,132,238.92000000000002
5588,83,152.72
5589,126,221.76
5590,130,227.5
5591,116,213.44
5592,167,305.61
5593,65,115.7
5594,146,261.34000000000003
5595,165,295.35
5596,117,211.77
5597,86,153.94
5598,132,241.56
5599,59,103.84
5600,56,99.12
5601,118,211.22
5602,107,195.81
5603,157,276.32
5604,53,95.93
5605,153,270.81
5606,150,274.5
5607,121,223.85000000000002
5608,118,217.11999999999998
5609,128,226.56
5610,109,197.29
5611,106,195.04
5612,79,142.99
5613,143,261.69
5614,101,181.8
5615,138,242.88
5616,76,135.28
5617,106,193.98000000000002
5618,66,121.44
5619,78,144.3
5620,149,271.17999999999995
5621,53,95.93
5622,130,235.3
5623,93,171.11999999999998
5624,118,213.58
5625,58,106.14
5626,58,102.08
5627,116,209.96
5628,132,234.96
5629,151,274.82
5630,137,252.07999999999998
5631,91,166.53
5632,151,267.27
5633,138,242.88
5634,140,246.4
5635,104,189.27999999999997
5636,118,217.11999999999998
5637,135,240.3
5638,106,186.56
5639,106,192.92
5640,99,175.23
5641,149,275.65000000000003
5642,104,188.24
5643,101,176.75
5644,147,270.47999999999996
5645,150,274.5
5646,111,198.69
5647,152,275.12
5648,97,172.66
5649,88,158.4
5650,167,300.6
5651,122,224.48
5652,122,213.5
5653,56,100.8
5654,103,187.45999999999998
5655,160,289.6
5656,83,149.4
5657,69,125.57999999999998
5658,136,250.23999999999998
5659,169,299.13
5660,120,220.79999999999998
5661,164,295.2
5662,120,218.39999999999998
5663,117,205.92
5664,118,217.11999999999998
5665,170,309.4
5666,52,93.08
5667,60,106.8
5668,56,103.03999999999999
5669,101,181.8
5670,73,134.32
5671,123,222.63
5672,70,125.3
5673,160,284.8
5674,100,185.0
5675,163,291.77
5676,88,154.88
5677,83,149.4
5678,60,107.4
5679,121,215.38
5680,137,239.75
5681,71,130.64
5682,88,161.04000000000002
5683,106,195.04
5684,73,132.85999999999999
5685,60,108.60000000000001
5686,84,152.04
5687,114,205.20000000000002
5688,76,137.56
5689,121,222.64
5690,104,189.27999999999997
5691,52,92.04
5692,58,102.66
5693,159,279.84
5694,65,120.25
5695,53,94.87
5696,55,96.25
5697,162,286.74
5698,156,280.8
5699,129,233.49
5700,139,257.15000000000003
5701,115,202.4
5702,134,243.87999999999997
5703,65,113.75
5704,76,133.0
5705,86,158.23999999999998
5706,163,298.29
5707,111,204.23999999999998
5708,108,195.48000000000002
5709,83,151.05999999999997
5710,108,191.16
5711,87,158.33999999999997
5712,80,143.2
5713,80,140.0
5714,132,244.20000000000002
5715,91,162.89000000000001
5716,54,95.58
5717,102,179.52
5718,148,267.88
5719,146,270.1
5720,123,222.63
5721,103,188.49
5722,164,296.84000000000003
5723,65,113.75
5724,100,181.0
5725,92,169.27999999999997
5726,166,298.8
5727,71,126.38
5728,70,126.0
5729,120,222.0
5730,129,233.49
5731,159,286.2
5732,161,286.58
5733,68,122.4
5734,115,211.6
5735,91,160.16
5736,133,244.71999999999997
5737,90,164.70000000000002
5738,86,152.22
5739,62,112.22
5740,75,132.75
5741,102,183.6
5742,73,130.67000000000002
5743,52,92.56
5744,55,99.55
5745,91,160.16
5746,86,157.38
5747,141,248.16
5748,157,282.6
5749,86,159.1
5750,163,296.65999999999997
5751,106,192.92
5752,140,257.59999999999997
5753,74,135.42000000000002
5754,108,197.64000000000001
5755,117,214.11
5756,87,153.12
5757,53,95.93
5758,170,307.7
5759,116,205.32
5760,144,262.08
5761,140,247.8
5762,137,247.97
5763,88,162.8
5764,102,188.70000000000002
5765,108,199.8
5766,76,136.8
5767,110,195.8
5768,155,271.25
5769,126,226.8
5770,140,246.4
5771,95,169.1
5772,117,212.93999999999997
